year,month,day,dayInYear,time,temperature
2017,11,29,333,19:50:00,21.2128
2017,11,29,333,20:00:00,21.2071
2017,11,29,333,20:10:00,21.1947
2017,11,29,333,20:20:00,21.162
2017,11,29,333,20:30:00,21.2077
2017,11,29,333,20:40:00,21.2408
2017,11,29,333,20:50:00,21.2234
2017,11,29,333,21:00:00,21.1991
2017,11,29,333,21:10:00,21.1862
2017,11,29,333,21:20:00,21.1474
2017,11,29,333,21:30:00,21.1363
2017,11,29,333,21:40:00,21.1282
2017,11,29,333,21:50:00,21.0905
2017,11,29,333,22:00:00,21.1462
2017,11,29,333,22:10:00,21.1996
2017,11,29,333,22:20:00,21.1122
2017,11,29,333,22:30:00,21.1358
2017,11,29,333,22:40:00,21.0954
2017,11,29,333,22:50:00,21.0383
2017,11,29,333,23:00:00,20.9975
2017,11,29,333,23:10:00,20.9777
2017,11,29,333,23:20:00,21.0049
2017,11,29,333,23:30:00,21.0347
2017,11,29,333,23:40:00,21.0863
2017,11,29,333,23:50:00,21.1391
2017,11,30,334,00:00:00,21.1214
2017,11,30,334,00:10:00,21.1909
2017,11,30,334,00:20:00,21.3654
2017,11,30,334,00:30:00,21.5557
2017,11,30,334,00:40:00,21.9311
2017,11,30,334,00:50:00,22.3827
2017,11,30,334,01:00:00,22.3381
2017,11,30,334,01:10:00,22.5296
2017,11,30,334,01:20:00,22.4882
2017,11,30,334,01:30:00,22.5382
2017,11,30,334,01:40:00,22.9553
2017,11,30,334,01:50:00,23.0624
2017,11,30,334,02:00:00,23.1835
2017,11,30,334,02:10:00,23.2991
2017,11,30,334,02:20:00,23.4725
2017,11,30,334,02:30:00,23.4992
2017,11,30,334,02:40:00,23.394
2017,11,30,334,02:50:00,23.7178
2017,11,30,334,03:00:00,24.3685
2017,11,30,334,03:10:00,24.865
2017,11,30,334,03:20:00,24.3784
2017,11,30,334,03:30:00,24.9359
2017,11,30,334,03:40:00,25.0301
2017,11,30,334,03:50:00,24.8754
2017,11,30,334,04:00:00,25.5315
2017,11,30,334,04:10:00,25.4041
2017,11,30,334,04:20:00,25.4116
2017,11,30,334,04:30:00,25.2202
2017,11,30,334,04:40:00,25.6272
2017,11,30,334,04:50:00,26.0197
2017,11,30,334,05:00:00,26.143
2017,11,30,334,05:10:00,26.4173
2017,11,30,334,05:20:00,26.3351
2017,11,30,334,05:30:00,26.1616
2017,11,30,334,05:40:00,26.778
2017,11,30,334,05:50:00,26.9322
2017,11,30,334,06:00:00,27.3238
2017,11,30,334,06:10:00,27.6497
2017,11,30,334,06:20:00,27.0215
2017,11,30,334,06:30:00,26.9806
2017,11,30,334,06:40:00,27.1826
2017,11,30,334,06:50:00,27.1842
2017,11,30,334,07:00:00,27.529
2017,11,30,334,07:10:00,27.2247
2017,11,30,334,07:20:00,27.1922
2017,11,30,334,07:30:00,27.6414
2017,11,30,334,07:40:00,27.4669
2017,11,30,334,07:50:00,28.0953
2017,11,30,334,08:00:00,28.5462
2017,11,30,334,08:10:00,28.6567
2017,11,30,334,08:20:00,28.2248
2017,11,30,334,08:30:00,28.6767
2017,11,30,334,08:40:00,28.5836
2017,11,30,334,08:50:00,28.1204
2017,11,30,334,09:00:00,28.3841
2017,11,30,334,09:10:00,28.1979
2017,11,30,334,09:20:00,27.5514
2017,11,30,334,09:30:00,27.496
2017,11,30,334,09:40:00,26.9466
2017,11,30,334,09:50:00,26.4171
2017,11,30,334,10:00:00,26.1289
2017,11,30,334,10:10:00,26.1623
2017,11,30,334,10:20:00,26.0208
2017,11,30,334,10:30:00,25.9825
2017,11,30,334,10:40:00,25.9292
2017,11,30,334,10:50:00,25.8511
2017,11,30,334,11:00:00,25.7485
2017,11,30,334,11:10:00,25.566
2017,11,30,334,11:20:00,25.5029
2017,11,30,334,11:30:00,25.3348
2017,11,30,334,11:40:00,25.2318
2017,11,30,334,11:50:00,25.0798
2017,11,30,334,12:00:00,24.9306
2017,11,30,334,12:10:00,24.905
2017,11,30,334,12:20:00,24.8159
2017,11,30,334,12:30:00,24.8409
2017,11,30,334,12:40:00,24.7537
2017,11,30,334,12:50:00,24.6583
2017,11,30,334,13:00:00,24.6886
2017,11,30,334,13:10:00,24.7745
2017,11,30,334,13:20:00,24.8117
2017,11,30,334,13:30:00,24.6356
2017,11,30,334,13:40:00,24.4756
2017,11,30,334,13:50:00,24.4798
2017,11,30,334,14:00:00,24.2447
2017,11,30,334,14:10:00,24.1877
2017,11,30,334,14:20:00,24.2212
2017,11,30,334,14:30:00,24.1692
2017,11,30,334,14:40:00,24.2411
2017,11,30,334,14:50:00,24.1428
2017,11,30,334,15:00:00,24.1023
2017,11,30,334,15:10:00,23.9926
2017,11,30,334,15:20:00,23.8445
2017,11,30,334,15:30:00,23.6421
2017,11,30,334,15:40:00,23.6425
2017,11,30,334,15:50:00,23.6455
2017,11,30,334,16:00:00,23.6675
2017,11,30,334,16:10:00,23.6971
2017,11,30,334,16:20:00,23.453
2017,11,30,334,16:30:00,23.3118
2017,11,30,334,16:40:00,23.1332
2017,11,30,334,16:50:00,23.1137
2017,11,30,334,17:00:00,23.0108
2017,11,30,334,17:10:00,22.8733
2017,11,30,334,17:20:00,22.7909
2017,11,30,334,17:30:00,22.6599
2017,11,30,334,17:40:00,22.663
2017,11,30,334,17:50:00,22.5232
2017,11,30,334,18:00:00,22.4499
2017,11,30,334,18:10:00,22.3072
2017,11,30,334,18:20:00,22.0624
2017,11,30,334,18:30:00,21.9189
2017,11,30,334,18:40:00,21.767
2017,11,30,334,18:50:00,21.6671
2017,11,30,334,19:00:00,21.634
2017,11,30,334,19:10:00,21.5418
2017,11,30,334,19:20:00,21.4602
2017,11,30,334,19:30:00,21.3645
2017,11,30,334,19:40:00,21.2365
2017,11,30,334,19:50:00,21.1463
2017,11,30,334,20:00:00,21.0265
2017,11,30,334,20:10:00,20.8829
2017,11,30,334,20:20:00,20.7672
2017,11,30,334,20:30:00,20.7382
2017,11,30,334,20:40:00,20.7164
2017,11,30,334,20:50:00,20.7115
2017,11,30,334,21:00:00,20.7211
2017,11,30,334,21:10:00,20.6845
2017,11,30,334,21:20:00,20.7003
2017,11,30,334,21:30:00,20.663
2017,11,30,334,21:40:00,20.6118
2017,11,30,334,21:50:00,20.5465
2017,11,30,334,22:00:00,20.5422
2017,11,30,334,22:10:00,20.478
2017,11,30,334,22:20:00,20.3863
2017,11,30,334,22:30:00,20.3707
2017,11,30,334,22:40:00,20.3276
2017,11,30,334,22:50:00,20.309
2017,11,30,334,23:00:00,20.3109
2017,11,30,334,23:10:00,20.2656
2017,11,30,334,23:20:00,20.1987
2017,11,30,334,23:30:00,20.1227
2017,11,30,334,23:40:00,20.0914
2017,11,30,334,23:50:00,20.0612
2017,12,1,335,00:00:00,20.1224
2017,12,1,335,00:10:00,20.073
2017,12,1,335,00:20:00,20.0725
2017,12,1,335,00:30:00,20.0937
2017,12,1,335,00:40:00,20.064
2017,12,1,335,00:50:00,20.06
2017,12,1,335,01:00:00,20.0031
2017,12,1,335,01:10:00,20.036
2017,12,1,335,01:20:00,20.1291
2017,12,1,335,01:30:00,20.1202
2017,12,1,335,01:40:00,20.2228
2017,12,1,335,01:50:00,20.2512
2017,12,1,335,02:00:00,20.3567
2017,12,1,335,02:10:00,20.4616
2017,12,1,335,02:20:00,20.6504
2017,12,1,335,02:30:00,20.9957
2017,12,1,335,02:40:00,21.057
2017,12,1,335,02:50:00,21.4966
2017,12,1,335,03:00:00,21.7672
2017,12,1,335,03:10:00,21.851
2017,12,1,335,03:20:00,21.9334
2017,12,1,335,03:30:00,21.9214
2017,12,1,335,03:40:00,21.8141
2017,12,1,335,03:50:00,21.8974
2017,12,1,335,04:00:00,21.7746
2017,12,1,335,04:10:00,21.7534
2017,12,1,335,04:20:00,21.7996
2017,12,1,335,04:30:00,22.2688
2017,12,1,335,04:40:00,22.0764
2017,12,1,335,04:50:00,22.1781
2017,12,1,335,05:00:00,21.9254
2017,12,1,335,05:10:00,22.1467
2017,12,1,335,05:20:00,21.9572
2017,12,1,335,05:30:00,22.4286
2017,12,1,335,05:40:00,21.9754
2017,12,1,335,05:50:00,22.0083
2017,12,1,335,06:00:00,21.9687
2017,12,1,335,06:10:00,22.1973
2017,12,1,335,06:20:00,22.0359
2017,12,1,335,06:30:00,22.1859
2017,12,1,335,06:40:00,22.1013
2017,12,1,335,06:50:00,22.4084
2017,12,1,335,07:00:00,22.4883
2017,12,1,335,07:10:00,22.8371
2017,12,1,335,07:20:00,22.611
2017,12,1,335,07:30:00,22.8612
2017,12,1,335,07:40:00,22.7871
2017,12,1,335,07:50:00,22.4312
2017,12,1,335,08:00:00,22.0908
2017,12,1,335,08:10:00,22.28
2017,12,1,335,08:20:00,22.085
2017,12,1,335,08:30:00,22.046
2017,12,1,335,08:40:00,22.0401
2017,12,1,335,08:50:00,21.8912
2017,12,1,335,09:00:00,21.8102
2017,12,1,335,09:10:00,21.7273
2017,12,1,335,09:20:00,21.6568
2017,12,1,335,09:30:00,21.6578
2017,12,1,335,09:40:00,21.641
2017,12,1,335,09:50:00,21.6297
2017,12,1,335,10:00:00,21.6792
2017,12,1,335,10:10:00,21.5993
2017,12,1,335,10:20:00,21.5975
2017,12,1,335,10:30:00,21.4277
2017,12,1,335,10:40:00,21.4853
2017,12,1,335,10:50:00,21.5342
2017,12,1,335,11:00:00,21.5722
2017,12,1,335,11:10:00,21.4136
2017,12,1,335,11:20:00,21.5162
2017,12,1,335,11:30:00,21.4247
2017,12,1,335,11:40:00,21.4405
2017,12,1,335,11:50:00,21.4242
2017,12,1,335,12:00:00,21.4069
2017,12,1,335,12:10:00,21.3569
2017,12,1,335,12:20:00,21.3022
2017,12,1,335,12:30:00,21.3116
2017,12,1,335,12:40:00,21.3149
2017,12,1,335,12:50:00,21.3343
2017,12,1,335,13:00:00,21.2811
2017,12,1,335,13:10:00,21.2133
2017,12,1,335,13:20:00,21.1659
2017,12,1,335,13:30:00,21.1143
2017,12,1,335,13:40:00,21.0398
2017,12,1,335,13:50:00,21.0033
2017,12,1,335,14:00:00,20.806
2017,12,1,335,14:10:00,20.7765
2017,12,1,335,14:20:00,20.6989
2017,12,1,335,14:30:00,20.6661
2017,12,1,335,14:40:00,20.6687
2017,12,1,335,14:50:00,20.6782
2017,12,1,335,15:00:00,20.5195
2017,12,1,335,15:10:00,20.5054
2017,12,1,335,15:20:00,20.4199
2017,12,1,335,15:30:00,20.4612
2017,12,1,335,15:40:00,20.4156
2017,12,1,335,15:50:00,20.4204
2017,12,1,335,16:00:00,20.2628
2017,12,1,335,16:10:00,20.3234
2017,12,1,335,16:20:00,20.3039
2017,12,1,335,16:30:00,20.304
2017,12,1,335,16:40:00,20.308
2017,12,1,335,16:50:00,20.3391
2017,12,1,335,17:00:00,20.2934
2017,12,1,335,17:10:00,20.2226
2017,12,1,335,17:20:00,20.1976
2017,12,1,335,17:30:00,20.1973
2017,12,1,335,17:40:00,20.2324
2017,12,1,335,17:50:00,20.1922
2017,12,1,335,18:00:00,20.1702
2017,12,1,335,18:10:00,20.1219
2017,12,1,335,18:20:00,20.0909
2017,12,1,335,18:30:00,20.0375
2017,12,1,335,18:40:00,19.9267
2017,12,1,335,18:50:00,19.9055
2017,12,1,335,19:00:00,19.9091
2017,12,1,335,19:10:00,19.8537
2017,12,1,335,19:20:00,19.7876
2017,12,1,335,19:30:00,19.7975
2017,12,1,335,19:40:00,19.7757
2017,12,1,335,19:50:00,19.5749
2017,12,1,335,20:00:00,19.5798
2017,12,1,335,20:10:00,19.5663
2017,12,1,335,20:20:00,19.5543
2017,12,1,335,20:30:00,19.5246
2017,12,1,335,20:40:00,19.5021
2017,12,1,335,20:50:00,19.4564
2017,12,1,335,21:00:00,19.4278
2017,12,1,335,21:10:00,19.3726
2017,12,1,335,21:20:00,19.368
2017,12,1,335,21:30:00,19.3014
2017,12,1,335,21:40:00,19.2945
2017,12,1,335,21:50:00,19.2477
2017,12,1,335,22:00:00,19.3325
2017,12,1,335,22:10:00,19.3246
2017,12,1,335,22:20:00,19.1959
2017,12,1,335,22:30:00,19.15
2017,12,1,335,22:40:00,19.2314
2017,12,1,335,22:50:00,19.1727
2017,12,1,335,23:00:00,19.1995
2017,12,1,335,23:10:00,19.1811
2017,12,1,335,23:20:00,19.129
2017,12,1,335,23:30:00,19.0892
2017,12,1,335,23:40:00,19.0547
2017,12,1,335,23:50:00,18.9991
2017,12,2,336,00:00:00,18.9777
2017,12,2,336,00:10:00,19.0006
2017,12,2,336,00:20:00,18.9561
2017,12,2,336,00:30:00,18.9655
2017,12,2,336,00:40:00,18.9829
2017,12,2,336,00:50:00,18.9803
2017,12,2,336,01:00:00,18.9932
2017,12,2,336,01:10:00,18.9948
2017,12,2,336,01:20:00,19.0384
2017,12,2,336,01:30:00,19.0663
2017,12,2,336,01:40:00,19.0855
2017,12,2,336,01:50:00,19.0432
2017,12,2,336,02:00:00,19.0771
2017,12,2,336,02:10:00,19.1742
2017,12,2,336,02:20:00,19.153
2017,12,2,336,02:30:00,19.1673
2017,12,2,336,02:40:00,19.1926
2017,12,2,336,02:50:00,19.2116
2017,12,2,336,03:00:00,19.2039
2017,12,2,336,03:10:00,19.3566
2017,12,2,336,03:20:00,19.3816
2017,12,2,336,03:30:00,19.3156
2017,12,2,336,03:40:00,19.2042
2017,12,2,336,03:50:00,19.4655
2017,12,2,336,04:00:00,19.5204
2017,12,2,336,04:10:00,19.5937
2017,12,2,336,04:20:00,19.547
2017,12,2,336,04:30:00,19.7102
2017,12,2,336,04:40:00,19.6605
2017,12,2,336,04:50:00,20.0459
2017,12,2,336,05:00:00,19.9478
2017,12,2,336,05:10:00,20.207
2017,12,2,336,05:20:00,20.0978
2017,12,2,336,05:30:00,20.5633
2017,12,2,336,05:40:00,20.4776
2017,12,2,336,05:50:00,21.213
2017,12,2,336,06:00:00,21.5433
2017,12,2,336,06:10:00,21.4424
2017,12,2,336,06:20:00,21.5881
2017,12,2,336,06:30:00,22.0175
2017,12,2,336,06:40:00,22.4699
2017,12,2,336,06:50:00,22.5416
2017,12,2,336,07:00:00,23.32
2017,12,2,336,07:10:00,22.8502
2017,12,2,336,07:20:00,23.311
2017,12,2,336,07:30:00,23.2867
2017,12,2,336,07:40:00,23.2235
2017,12,2,336,07:50:00,24.0786
2017,12,2,336,08:00:00,24.2789
2017,12,2,336,08:10:00,23.4709
2017,12,2,336,08:20:00,24.03
2017,12,2,336,08:30:00,23.7442
2017,12,2,336,08:40:00,24.1126
2017,12,2,336,08:50:00,24.201
2017,12,2,336,09:00:00,24.154
2017,12,2,336,09:10:00,24.1722
2017,12,2,336,09:20:00,23.9206
2017,12,2,336,09:30:00,23.853
2017,12,2,336,09:40:00,23.7498
2017,12,2,336,09:50:00,23.5771
2017,12,2,336,10:00:00,23.1734
2017,12,2,336,10:10:00,22.6235
2017,12,2,336,10:20:00,22.3167
2017,12,2,336,10:30:00,22.1231
2017,12,2,336,10:40:00,21.9546
2017,12,2,336,10:50:00,21.9226
2017,12,2,336,11:00:00,21.7953
2017,12,2,336,11:10:00,21.7955
2017,12,2,336,11:20:00,21.6312
2017,12,2,336,11:30:00,21.7135
2017,12,2,336,11:40:00,21.7412
2017,12,2,336,11:50:00,21.7097
2017,12,2,336,12:00:00,21.7096
2017,12,2,336,12:10:00,21.5076
2017,12,2,336,12:20:00,21.2268
2017,12,2,336,12:30:00,21.0115
2017,12,2,336,12:40:00,20.9264
2017,12,2,336,12:50:00,20.7164
2017,12,2,336,13:00:00,20.6793
2017,12,2,336,13:10:00,20.5921
2017,12,2,336,13:20:00,20.6817
2017,12,2,336,13:30:00,20.548
2017,12,2,336,13:40:00,20.3917
2017,12,2,336,13:50:00,20.4066
2017,12,2,336,14:00:00,20.3166
2017,12,2,336,14:10:00,20.4199
2017,12,2,336,14:20:00,20.1174
2017,12,2,336,14:30:00,19.9208
2017,12,2,336,14:40:00,19.8109
2017,12,2,336,14:50:00,19.8865
2017,12,2,336,15:00:00,19.6783
2017,12,2,336,15:10:00,19.5764
2017,12,2,336,15:20:00,19.5037
2017,12,2,336,15:30:00,19.3957
2017,12,2,336,15:40:00,19.4181
2017,12,2,336,15:50:00,19.5491
2017,12,2,336,16:00:00,19.5838
2017,12,2,336,16:10:00,19.4382
2017,12,2,336,16:20:00,19.4269
2017,12,2,336,16:30:00,19.4187
2017,12,2,336,16:40:00,19.399
2017,12,2,336,16:50:00,19.45
2017,12,2,336,17:00:00,19.627
2017,12,2,336,17:10:00,19.6795
2017,12,2,336,17:20:00,19.5274
2017,12,2,336,17:30:00,19.5301
2017,12,2,336,17:40:00,19.6654
2017,12,2,336,17:50:00,19.642
2017,12,2,336,18:00:00,19.6736
2017,12,2,336,18:10:00,19.6772
2017,12,2,336,18:20:00,19.5674
2017,12,2,336,18:30:00,19.4198
2017,12,2,336,18:40:00,19.1836
2017,12,2,336,18:50:00,19.0694
2017,12,2,336,19:00:00,19.0269
2017,12,2,336,19:10:00,19.0332
2017,12,2,336,19:20:00,19.0122
2017,12,2,336,19:30:00,19.0489
2017,12,2,336,19:40:00,19.0182
2017,12,2,336,19:50:00,18.9088
2017,12,2,336,20:00:00,18.8783
2017,12,2,336,20:10:00,18.8082
2017,12,2,336,20:20:00,18.8418
2017,12,2,336,20:30:00,18.8222
2017,12,2,336,20:40:00,18.8034
2017,12,2,336,20:50:00,18.8241
2017,12,2,336,21:00:00,18.7682
2017,12,2,336,21:10:00,18.7489
2017,12,2,336,21:20:00,18.6903
2017,12,2,336,21:30:00,18.6336
2017,12,2,336,21:40:00,18.5898
2017,12,2,336,21:50:00,18.6542
2017,12,2,336,22:00:00,18.7043
2017,12,2,336,22:10:00,18.7163
2017,12,2,336,22:20:00,18.7554
2017,12,2,336,22:30:00,18.7731
2017,12,2,336,22:40:00,18.7077
2017,12,2,336,22:50:00,18.6952
2017,12,2,336,23:00:00,18.642
2017,12,2,336,23:10:00,18.578
2017,12,2,336,23:20:00,18.5502
2017,12,2,336,23:30:00,18.5563
2017,12,2,336,23:40:00,18.4479
2017,12,2,336,23:50:00,18.4511
2017,12,3,337,00:00:00,18.4268
2017,12,3,337,00:10:00,18.471
2017,12,3,337,00:20:00,18.4636
2017,12,3,337,00:30:00,18.5493
2017,12,3,337,00:40:00,18.6404
2017,12,3,337,00:50:00,18.8613
2017,12,3,337,01:00:00,19.0657
2017,12,3,337,01:10:00,19.1978
2017,12,3,337,01:20:00,19.3888
2017,12,3,337,01:30:00,19.551
2017,12,3,337,01:40:00,19.685
2017,12,3,337,01:50:00,19.72
2017,12,3,337,02:00:00,19.8078
2017,12,3,337,02:10:00,19.9128
2017,12,3,337,02:20:00,20.1474
2017,12,3,337,02:30:00,20.0589
2017,12,3,337,02:40:00,20.186
2017,12,3,337,02:50:00,20.2966
2017,12,3,337,03:00:00,20.4564
2017,12,3,337,03:10:00,20.5212
2017,12,3,337,03:20:00,20.74
2017,12,3,337,03:30:00,20.7068
2017,12,3,337,03:40:00,20.9041
2017,12,3,337,03:50:00,21.1179
2017,12,3,337,04:00:00,21.2649
2017,12,3,337,04:10:00,21.2945
2017,12,3,337,04:20:00,21.3313
2017,12,3,337,04:30:00,21.6416
2017,12,3,337,04:40:00,21.8837
2017,12,3,337,04:50:00,22.0697
2017,12,3,337,05:00:00,22.3378
2017,12,3,337,05:10:00,22.2593
2017,12,3,337,05:20:00,22.8381
2017,12,3,337,05:30:00,23.4893
2017,12,3,337,05:40:00,23.4207
2017,12,3,337,05:50:00,23.5174
2017,12,3,337,06:00:00,23.7786
2017,12,3,337,06:10:00,23.8871
2017,12,3,337,06:20:00,25.0948
2017,12,3,337,06:30:00,25.1038
2017,12,3,337,06:40:00,25.4653
2017,12,3,337,06:50:00,24.9422
2017,12,3,337,07:00:00,24.7488
2017,12,3,337,07:10:00,24.2454
2017,12,3,337,07:20:00,23.9453
2017,12,3,337,07:30:00,24.5315
2017,12,3,337,07:40:00,25.0731
2017,12,3,337,07:50:00,25.2083
2017,12,3,337,08:00:00,24.4473
2017,12,3,337,08:10:00,24.9452
2017,12,3,337,08:20:00,25.2353
2017,12,3,337,08:30:00,25.102
2017,12,3,337,08:40:00,24.6784
2017,12,3,337,08:50:00,24.5172
2017,12,3,337,09:00:00,24.0385
2017,12,3,337,09:10:00,24.5811
2017,12,3,337,09:20:00,23.9342
2017,12,3,337,09:30:00,23.8673
2017,12,3,337,09:40:00,23.724
2017,12,3,337,09:50:00,23.5827
2017,12,3,337,10:00:00,23.4111
2017,12,3,337,10:10:00,23.5187
2017,12,3,337,10:20:00,23.3906
2017,12,3,337,10:30:00,23.3905
2017,12,3,337,10:40:00,23.3364
2017,12,3,337,10:50:00,23.2151
2017,12,3,337,11:00:00,23.1662
2017,12,3,337,11:10:00,23.0697
2017,12,3,337,11:20:00,23.0011
2017,12,3,337,11:30:00,22.9359
2017,12,3,337,11:40:00,22.8462
2017,12,3,337,11:50:00,22.7336
2017,12,3,337,12:00:00,22.6293
2017,12,3,337,12:10:00,22.5343
2017,12,3,337,12:20:00,22.4258
2017,12,3,337,12:30:00,22.2721
2017,12,3,337,12:40:00,22.1226
2017,12,3,337,12:50:00,22.0807
2017,12,3,337,13:00:00,21.9097
2017,12,3,337,13:10:00,21.6291
2017,12,3,337,13:20:00,21.2731
2017,12,3,337,13:30:00,21.1046
2017,12,3,337,13:40:00,20.9753
2017,12,3,337,13:50:00,20.9086
2017,12,3,337,14:00:00,20.8435
2017,12,3,337,14:10:00,20.8408
2017,12,3,337,14:20:00,20.7537
2017,12,3,337,14:30:00,20.7274
2017,12,3,337,14:40:00,20.7003
2017,12,3,337,14:50:00,20.5835
2017,12,3,337,15:00:00,20.5466
2017,12,3,337,15:10:00,20.5506
2017,12,3,337,15:20:00,20.4522
2017,12,3,337,15:30:00,20.4858
2017,12,3,337,15:40:00,20.395
2017,12,3,337,15:50:00,20.2207
2017,12,3,337,16:00:00,20.0022
2017,12,3,337,16:10:00,19.9207
2017,12,3,337,16:20:00,19.8408
2017,12,3,337,16:30:00,19.934
2017,12,3,337,16:40:00,20.0362
2017,12,3,337,16:50:00,20.0095
2017,12,3,337,17:00:00,19.8997
2017,12,3,337,17:10:00,19.7233
2017,12,3,337,17:20:00,19.6982
2017,12,3,337,17:30:00,19.5631
2017,12,3,337,17:40:00,19.584
2017,12,3,337,17:50:00,19.8541
2017,12,3,337,18:00:00,19.7041
2017,12,3,337,18:10:00,19.63
2017,12,3,337,18:20:00,19.5576
2017,12,3,337,18:30:00,19.4335
2017,12,3,337,18:40:00,19.489
2017,12,3,337,18:50:00,19.3423
2017,12,3,337,19:00:00,19.3875
2017,12,3,337,19:10:00,19.2563
2017,12,3,337,19:20:00,19.1493
2017,12,3,337,19:30:00,19.0644
2017,12,3,337,19:40:00,19.0401
2017,12,3,337,19:50:00,18.9707
2017,12,3,337,20:00:00,18.8312
2017,12,3,337,20:10:00,18.7091
2017,12,3,337,20:20:00,18.6034
2017,12,3,337,20:30:00,18.4608
2017,12,3,337,20:40:00,18.3635
2017,12,3,337,20:50:00,18.3827
2017,12,3,337,21:00:00,18.5523
2017,12,3,337,21:10:00,18.2928
2017,12,3,337,21:20:00,18.3741
2017,12,3,337,21:30:00,18.3072
2017,12,3,337,21:40:00,18.0253
2017,12,3,337,21:50:00,18.3149
2017,12,3,337,22:00:00,18.1151
2017,12,3,337,22:10:00,17.9014
2017,12,3,337,22:20:00,17.8109
2017,12,3,337,22:30:00,17.9238
2017,12,3,337,22:40:00,17.9998
2017,12,3,337,22:50:00,18.1476
2017,12,3,337,23:00:00,17.9291
2017,12,3,337,23:10:00,17.6619
2017,12,3,337,23:20:00,17.8474
2017,12,3,337,23:30:00,17.9975
2017,12,3,337,23:40:00,17.9888
2017,12,3,337,23:50:00,17.992
2017,12,4,338,00:00:00,18.2039
2017,12,4,338,00:10:00,17.8901
2017,12,4,338,00:20:00,17.8693
2017,12,4,338,00:30:00,18.0842
2017,12,4,338,00:40:00,18.2075
2017,12,4,338,00:50:00,18.6844
2017,12,4,338,01:00:00,18.6221
2017,12,4,338,01:10:00,18.9853
2017,12,4,338,01:20:00,19.5046
2017,12,4,338,01:30:00,19.9495
2017,12,4,338,01:40:00,20.2155
2017,12,4,338,01:50:00,20.608
2017,12,4,338,02:00:00,20.8488
2017,12,4,338,02:10:00,20.9963
2017,12,4,338,02:20:00,21.1872
2017,12,4,338,02:30:00,21.3504
2017,12,4,338,02:40:00,21.1662
2017,12,4,338,02:50:00,21.2041
2017,12,4,338,03:00:00,21.6047
2017,12,4,338,03:10:00,21.5823
2017,12,4,338,03:20:00,21.5854
2017,12,4,338,03:30:00,21.7897
2017,12,4,338,03:40:00,21.9473
2017,12,4,338,03:50:00,22.38
2017,12,4,338,04:00:00,22.749
2017,12,4,338,04:10:00,22.5468
2017,12,4,338,04:20:00,23.0749
2017,12,4,338,04:30:00,23.1601
2017,12,4,338,04:40:00,23.9255
2017,12,4,338,04:50:00,23.5124
2017,12,4,338,05:00:00,23.538
2017,12,4,338,05:10:00,23.3265
2017,12,4,338,05:20:00,24.6683
2017,12,4,338,05:30:00,24.5372
2017,12,4,338,05:40:00,24.0635
2017,12,4,338,05:50:00,23.9842
2017,12,4,338,06:00:00,24.3969
2017,12,4,338,06:10:00,24.5872
2017,12,4,338,06:20:00,24.6531
2017,12,4,338,06:30:00,24.7209
2017,12,4,338,06:40:00,24.1287
2017,12,4,338,06:50:00,24.2467
2017,12,4,338,07:00:00,24.4406
2017,12,4,338,07:10:00,24.9505
2017,12,4,338,07:20:00,25.6435
2017,12,4,338,07:30:00,25.3144
2017,12,4,338,07:40:00,24.5016
2017,12,4,338,07:50:00,25.2982
2017,12,4,338,08:00:00,25.0642
2017,12,4,338,08:10:00,25.5438
2017,12,4,338,08:20:00,25.2476
2017,12,4,338,08:30:00,25.4443
2017,12,4,338,08:40:00,25.1569
2017,12,4,338,08:50:00,25.4408
2017,12,4,338,09:00:00,25.3175
2017,12,4,338,09:10:00,25.245
2017,12,4,338,09:20:00,25.2064
2017,12,4,338,09:30:00,25.0503
2017,12,4,338,09:40:00,24.518
2017,12,4,338,09:50:00,24.1217
2017,12,4,338,10:00:00,23.9329
2017,12,4,338,10:10:00,23.6419
2017,12,4,338,10:20:00,23.0275
2017,12,4,338,10:30:00,22.6438
2017,12,4,338,10:40:00,22.3952
2017,12,4,338,10:50:00,22.1765
2017,12,4,338,11:00:00,21.9979
2017,12,4,338,11:10:00,21.7693
2017,12,4,338,11:20:00,21.5973
2017,12,4,338,11:30:00,21.4667
2017,12,4,338,11:40:00,21.3257
2017,12,4,338,11:50:00,21.1437
2017,12,4,338,12:00:00,21.0542
2017,12,4,338,12:10:00,20.8916
2017,12,4,338,12:20:00,20.7964
2017,12,4,338,12:30:00,20.6983
2017,12,4,338,12:40:00,20.5849
2017,12,4,338,12:50:00,20.4733
2017,12,4,338,13:00:00,20.3107
2017,12,4,338,13:10:00,20.212
2017,12,4,338,13:20:00,20.104
2017,12,4,338,13:30:00,20.0373
2017,12,4,338,13:40:00,20.0285
2017,12,4,338,13:50:00,19.8856
2017,12,4,338,14:00:00,19.8741
2017,12,4,338,14:10:00,19.8843
2017,12,4,338,14:20:00,19.8446
2017,12,4,338,14:30:00,19.7872
2017,12,4,338,14:40:00,19.845
2017,12,4,338,14:50:00,19.8691
2017,12,4,338,15:00:00,19.6882
2017,12,4,338,15:10:00,19.5023
2017,12,4,338,15:20:00,19.4424
2017,12,4,338,15:30:00,19.4812
2017,12,4,338,15:40:00,19.4742
2017,12,4,338,15:50:00,19.4234
2017,12,4,338,16:00:00,19.4357
2017,12,4,338,16:10:00,19.3954
2017,12,4,338,16:20:00,19.3377
2017,12,4,338,16:30:00,19.3055
2017,12,4,338,16:40:00,19.2805
